,App ID,Description
0,com.odete.credicard,"['quer', 'saber', 'sobre', 'possibilidades', 'cartão', 'crédito', 'credicard', 'on', 'liga', 'fatura', 'digitaluma', 'plataforma', 'completa', 'onde', 'pode', 'consultar', 'fatura', 'digital', 'pagar', 'boleto', 'parcelar', 'fatura', 'direto', 'celular', 'renegociação', 'saldofatura', 'atrasada', 'renegocie', 'saldo', 'total', 'credicard', 'on', 'app', 'parcele', 'fatura', '24x', 'cartão', 'virtualmais', 'segurança', 'modernidade', 'faça', 'cartão', 'virtual', 'recorrente', 'assinaturas', 'cartão', 'virtual', 'temporário', 'compras', 'eventuais', 'online', 'pagamento', 'aproximação', 'carteira', 'digitalé', 'aproximar', 'celular', 'cadastre', 'cartão', 'crédito', 'samsung', 'pay', 'faça', 'pagamento', 'aproximação', 'forma', 'rápida', 'segura', 'cartão', 'crédito', 'credicard', 'oncartão', 'crédito', 'anuidade', 'todos', 'benefícios', 'visa', 'platinum', 'basta', 'aproximar', 'cartão', 'maquininha', 'tá', 'pago', 'segurospra', 'vc', 'proteger', 'importante', 'confira', 'todas', 'opções', 'seguros', 'pra', 'vc', 'zerar', 'melhor', 'vida', 'loja', 'benefíciosaproveite', 'descontos', 'exclusivos', 'loja', 'benefícios', 'confira', '25', 'parceiros', 'gerenciamento', 'cartãosolicite', '2ª', 'via', 'faça', 'desbloqueio', 'rastreie', 'cartão', 'crédito', 'altere', 'data', 'vencimento', 'fatura', 'digital', 'eou', 'faça', 'cancelamento', 'cartão', 'direto', 'app', 'suporteresolva', 'tudo', 'app', 'atendimento', 'digital', 'prático', 'rápido', 'precisar', 'ligar', 'central']"
1,com.cartaoluiza.app,"['cartão', 'magalu', 'cartão', 'crédito', 'zero', 'anuidade', 'cashback', 'descontos', 'condições', 'incríveis', 'mercado', 'farmácias', 'cosméticos', 'moda', 'artigos', 'esportivos', 'baixe', 'app', 'peça', 'agora', 'cartão', 'magalu', 'aproveitar', 'benefícios', 'exclusivoso', 'app', 'cartão', 'luiza', 'auxilia', 'controle', 'gastos', 'compras', 'tempo', 'real', 'consulta', 'fatura', 'planejar', 'uso', 'cartão', 'virtual', 'compras', 'onlinecontrole', 'gastosno', 'app', 'cartão', 'luiza', 'faz', 'controle', 'gastos', 'digital', 'linha', 'tempo', 'ficam', 'todos', 'gastos', 'cartão', 'crédito', 'ordem', 'cronológica', 'tempo', 'real', 'assim', 'ficou', 'fácil', 'fazer', 'controle', 'gastos', 'cartão', 'crédito', 'acesse', 'fatura', 'digital', 'faça', 'consulta', 'saldo', 'programar', 'comprar', 'onlinevocê', 'pode', 'consultar', 'fatura', 'aberta', 'fechada', 'cartão', 'crédito', 'qualquer', 'lugar', 'fez', 'consulta', 'saldo', 'precisa', 'parcelar', 'fatura', 'última', 'compra', 'eletrodomésticos', 'app', 'permite', 'contratação', 'parcelamento', 'fatura', 'assim', 'evita', 'aperto', 'orçamento', 'baixe', 'agora', 'consultar', 'limite', 'controlar', 'gastos', 'facilidade', 'comprar', 'online', 'controlar', 'gastos', 'ficou', 'fácil', 'fazer', 'consulta', 'saldo', 'verificar', 'fatura', 'digital', 'sair', 'casaconsulta', 'saldoquer', 'comprar', 'eletrodomésticos', 'app', 'cartão', 'luiza', 'feito', 'acompanhar', 'acontece', 'cartão', 'crédito', 'desde', 'consultar', 'saldo', 'controlar', 'gastos', 'consulta', 'saldo', 'palma', 'mão', 'fazer', 'consulta', 'saldo', 'app', 'ficou', 'rápido', 'pode', 'comprar', 'online', 'medo', 'apertarcartão', 'virtualo', 'app', 'cartão', 'crédito', 'cartão', 'luiza', 'perfeito', 'gerenciar', 'controlar', 'gastos', 'consultar', 'saldo', 'acompanhar', 'fatura', 'além', 'disso', 'oferece', 'toda', 'segurança', 'usuário', 'comprar', 'online', 'possível', 'gerar', 'cartão', 'virtual', 'utilizar', 'compras', 'online', 'pode', 'escolher', 'criar', 'cartão', 'virtual', 'compras', 'recorrentes', 'assinaturas', 'ex', 'streaming', 'academia', 'serviços', 'entrega', 'transportes', 'sites', 'confia', 'criar', 'cartão', 'virtual', 'temporário', 'expira', '48', 'horas', 'serve', 'fazer', 'compras', 'pontuais', 'cartão', 'luiza', 'pode', 'comprar', 'eletrodomésticos', 'outros', 'produtos', 'diversos', 'lugares', 'simples', 'segurocartão', 'crédito', 'seguroperdeu', 'cartão', 'app', 'ajuda', 'fazer', 'bloqueio', 'desbloqueio', 'temporário', 'cartão', 'crédito', 'solução', '100', 'digital', 'tornar', 'dia', 'dia', 'prático', 'seguroo', 'app', 'cartão', 'crédito', 'cartão', 'luiza', 'feito', 'facilitar', 'cotidiano', 'através', 'consegue', 'forma', 'rápida', 'simples', 'consultar', 'saldo', 'verificar', 'valor', 'próxima', 'fatura', 'além', 'poder', 'controlar', 'gastos', 'assim', 'programarse', 'próximos', 'mesesganhe', 'tempo', 'baixe', 'agora', 'app', 'cartão', 'luiza', 'comece', 'controlar', 'gastos', 'consultar', 'saldo', 'acompanhe', 'fatura', 'perto', 'gere', 'cartão', 'virtual', 'acrescente', 'segurança', 'dia', 'dia', 'desfrute', 'todas', 'funcionalidades', 'pensadas', 'justamente', 'facilitar', 'ainda', 'vida', 'hora', 'comprar', 'onlinefaça', 'consulta', 'saldo', 'fatura', 'direto', 'app', 'cartão', 'luiza', 'acompanhe', 'perto', 'gastos', 'diáriosvocê', 'pode', 'pedir', 'cartão', 'magazine', 'luiza', 'diretamente', 'app', 'baixe', 'aplicativo', 'clique', 'peça', 'preencha', 'formulário', 'solicitar', 'cartão', 'combina', 'controlar', 'gastos', 'nunca', 'tão', 'prático', 'pode', 'acessar', 'fatura', 'digital', 'fazer', 'consulta', 'saldo', 'quisercom', 'app', 'cartão', 'luiza', 'pode', 'comprar', 'eletrodomésticos', 'maisbaixe', 'agora', 'app', 'fazer', 'consulta', 'saldo', 'verificar', 'fatura', 'digital', 'fazer', 'parte', 'desse', 'novo', 'movimento', 'digitalapp', 'cartão', 'luiza', 'tudo', 'cartão', 'direto', 'celularconsultar', 'condições']"
2,com.hipercard.app,"['rotina', 'ainda', 'prática', 'aplicativo', 'cartão', 'crédito', 'hipercard', 'tudo', 'precisa', 'apertado', 'pagar', 'contas', 'pode', 'fazer', 'renegociação', 'parcelar', 'fatura', 'cartão', 'melhores', 'taxas', 'mercado', 'direto', 'app', 'hipercard', 'dá', 'mãozinha', 'pode', 'pagar', 'boletos', 'contas', 'aplicativo', 'contrate', 'crédito', 'pessoal', 'ajudar', 'realizar', 'sonho', 'organizar', 'finanças', 'vai', 'fazer', 'compra', 'online', 'assinatura', 'plataformas', 'streaming', 'faça', 'cartão', 'virtual', 'cartão', 'virtual', 'temporário', 'compras', 'eventuais', 'segurança', 'aumentar', 'limite', 'fácil', 'precisa', 'ligar', 'central', 'peça', '2ª', 'via', 'cartão', 'crédito', 'acompanhe', 'desbloqueie', 'app', 'espaço', 'família', 'toda', 'faça', 'cartão', 'crédito', 'adicional', 'controle', 'gastos', 'lugar', 'controle', 'gastos', 'alterando', 'vencimento', 'fatura', 'aviso', 'sms', 'fique', 'tranquilo', 'tendo', 'controle', 'tudo', 'comprado', 'cartão', 'crédito', 'recebendo', 'notificações', 'cada', 'compra', 'consulte', 'ofertas', 'mercado', 'big', 'bompreço', 'aqui', 'app', 'além', 'loja', 'benefícios', 'descontos', 'exclusivostem', 'interesse', 'pedir', 'cartão', 'hipercard', 'solicite', 'núcleo', 'cartões', 'serviços', 'lojas', 'físicas', 'grupo', 'big', 'aproveite', 'benefícios', 'encontre', 'loja', 'próxima', 'clicando', 'aqui', 'tabloidebigcombrbaixe', 'app', 'hipercard', 'aproveite', 'funcionalidades', 'acordo', 'fatura', 'empréstimo', 'pessoal', 'parcelar', 'fatura', 'outros', 'ajudar', 'pagar', 'contas', 'organizar', 'finanças', 'forma', 'simples', 'prática', 'seguro', 'cartão', 'sujeito', 'análise', 'crédito']"
3,com.itaucard.activity,"['itaucard', 'agora', 'itaú', 'cartões', 'segurança', 'cartão', 'virtual', 'modernidade', 'pagamento', 'aproximaçãoalém', 'praticidade', 'poder', 'resolver', 'tudo', 'celularnão', 'possui', 'cartões', 'itaú', 'baixe', 'app', 'peça', 'cartão', 'crédito', 'liga', 'benefícioscarteira', 'digitaladicione', 'cartão', 'crédito', 'carteira', 'digital', 'samsung', 'pay', 'google', 'pay', 'fazer', 'pagamento', 'aproximação', 'celular', 'cartão', 'virtualpague', 'assinaturas', 'cartão', 'virtual', 'faça', 'compras', 'online', 'cartão', 'virtual', 'temporário', 'forma', 'totalmente', 'segura', 'gratuito', 'pode', 'ser', 'gerado', 'app', 'renegociar', 'pagamento', 'parcelar', 'faturarenegocie', 'saldo', 'total', 'cartão', 'antes', 'parcelar', 'fatura', 'simule', 'parcelamento', 'tempo', 'colocar', 'contas', 'diacrédito', 'pessoalconcretize', 'planos', 'solicitando', 'crédito', 'pessoal', 'app', 'dinheiro', 'conta', '48h', 'úteis', 'alterar', 'vencimentopara', 'conseguir', 'organizar', 'pode', 'alterar', 'vencimento', 'fatura', 'online', 'através', 'appaumento', 'limiteaumente', 'limite', 'préaprovado', 'cartão', 'crédito', 'precisar', 'ligar', 'central', 'atendimento', 'linha', 'tempoaqui', 'fácil', 'consultar', 'fatura', 'acompanhe', 'detalhes', 'compras', 'tempo', 'realfatura', 'digitalative', 'fatura', 'digital', 'receba', 'email', 'simples', 'sustentávelfatura', 'onlinecom', 'app', 'simples', 'consultar', 'fatura', 'online', 'gerar', 'boleto', 'fazer', 'pagamentos', 'gerar', '2ª', 'via', 'fatura', 'tudo', 'palma', 'mão', 'solicitar', 'segunda', 'via', 'cartão', 'crédito', 'visa', 'mastercardsolicite', 'segunda', 'via', 'cartão', 'crédito', 'acompanhe', 'desbloqueie', 'jeito', 'fácil', 'rápido', 'parcerias', 'benefíciosaproveite', 'loja', 'benefícios', 'muitos', 'descontos', 'lojas', 'parceiras', 'atendimento', 'digitalvocê', 'precisa', 'ligar', 'central', 'realizar', 'alguns', 'serviços', 'faça', 'tudo', 'apppra', 'vc', 'quer', 'economizar', 'itaú', 'cartões', 'possui', 'cartão', 'crédito', 'anuidade', 'basta', 'pedir', 'cartão', 'click', 'visa', 'platinum', 'mastercard', 'além', 'ter', 'design', 'moderno', 'faz', 'pagamento', 'aproximação', 'garantir', 'ainda', 'segurança', 'opção', 'cartão', 'virtualbaixe', 'app', 'cartões', 'itaú', 'tudo', 'cartão', 'crédito', 'direto', 'celular', 'cartões', 'sujeitos', 'análise', 'crédito']"
4,com.itau,"['app', 'banco', 'itaú', 'faz', 'tudo', 'celular', 'abra', 'conta', 'acompanhe', 'finanças', 'apenas', 'alguns', 'cliques', 'além', 'disso', 'pode', 'solicitar', 'cartão', 'mensalidade', 'fazer', 'transferências', 'taxas', '24h', 'dia', 'pixentenda', 'tudo', 'pode', 'fazer', 'app', 'banco', 'itaú', 'cartão', 'virtualcom', 'cartão', 'virtual', 'fica', 'seguro', 'pagar', 'assinaturas', 'fazer', 'compras', 'online', 'pagamento', 'aproximação', 'carteira', 'digitalé', 'aproximar', 'celular', 'cadastrar', 'cartão', 'google', 'pay', 'samsung', 'pay', 'pode', 'realizar', 'pagamento', 'aproximação', 'reconhecimento', 'facialinstale', 'itoken', 'meio', 'reconhecimento', 'facial', 'aproveite', 'diversos', 'serviços', 'transferências', 'pagamentos', 'pix', 'outros', 'segurança', 'praticidade', 'aumento', 'limite', 'cartão', 'créditoaumente', 'limite', 'cartão', 'crédito', 'direto', 'aplicativo', 'usando', 'limite', 'préaprovado', 'finanças', 'extrato', 'bancárioacompanhe', 'conta', 'corrente', 'online', 'jeito', 'fácil', 'pode', 'consultar', 'saldo', 'conta', 'corrente', 'conta', 'poupança', 'consultar', 'extrato', 'conta', 'bancária', 'fatura', 'cartão', 'débito', 'cartão', 'crédito', 'além', 'gerenciar', 'todos', 'pagamentos', 'online', 'transferências', 'bancárias', 'pagamentospague', 'boletos', 'hora', 'agende', 'operação', 'escolhendo', 'dinheiro', 'sairá', 'conta', 'corrente', 'conta', 'poupança', 'preferir', 'deixe', 'contas', 'débito', 'automático', 'cartão', 'débito', 'cartão', 'créditosolicite', 'desbloqueie', 'novo', 'cartão', 'crédito', 'débito', 'confira', 'fatura', 'digital', 'todos', 'cartões', 'gere', 'cartão', 'virtual', 'forma', 'segura', 'fazer', 'compras', 'online', 'investimentoso', 'itaú', 'oferece', 'diversas', 'opções', 'investimento', 'dinheiro', 'continuar', 'rendendo', 'tesouro', 'direto', 'previdência', 'privada', 'poupança', 'além', 'disso', 'especialistas', 'podem', 'orientar', 'dar', 'primeiro', 'passo', 'soluções', 'créditosolicite', 'empréstimo', 'pessoal', 'crédito', 'imobiliário', 'app', 'oferecemos', 'outros', 'tipos', 'créditos', 'apoiar', 'diferentes', 'momentos', 'vida', 'renegociação', 'dívidas', 'financiamentosconte', 'benefícios', 'renegociar', 'dívidas', 'financiamentos', 'cartão', 'crédito', 'banco', 'digital', 'transferências', 'bancáriascomo', 'banco', 'digital', 'faça', 'transferências', 'conta', 'poupança', 'conta', 'corrente', 'qualquer', 'banco', 'online', 'empréstimo', 'pessoalquer', 'sair', 'vermelho', 'crédito', 'precisar', 'inclusive', 'crédito', 'imobiliário', 'basta', 'escolher', 'valor', 'empréstimo', 'pessoal', 'ter', 'liberação', 'imediata', 'conta', 'informe', 'rendimentosvai', 'preencher', 'declaração', 'imposto', 'renda', 'baixe', 'informe', 'rendimentos', 'formato', 'pdf', 'imprimir', 'enviar', 'email', 'outros', 'aplicativos', 'aplicativo', 'banco', 'online', 'permite', 'cuidar', 'finanças', 'pedir', 'cartão', 'crédito', 'débito', 'consultar', 'saldo', 'conta', 'corrente', 'conta', 'poupança', 'recarregar', 'celular', 'solicitar', 'empréstimo', 'pessoal', 'investir', 'renegociar', 'financiamentos', 'forma', 'segura', 'precisar', 'sair', 'casaacompanhe', 'fatura', 'cartão', 'crédito', 'realize', 'depósito', 'cheque', 'faça', 'pagamentos', 'aproximação', 'usando', 'celular', 'cartão', 'virtual', 'internet', 'consultar', 'saldo', 'consultar', 'extrato', 'encontrar', 'melhor', 'investimento', 'solicitar', 'empréstimo', 'crédito', 'imobiliário', 'maisainda', 'cliente', 'itaú', 'então', 'vem', 'acesse', 'site', 'banco', 'itaú', 'abreconta', 'faça', 'solicitação', 'abrir', 'contapara', 'empréstimo', 'pessoal', 'dinheiro', 'cai', 'hora', 'após', 'contratação', 'casos', 'crédito', 'préaprovado', 'banco', 'itaú']"
5,com.itau.pers,"['ser', 'personnalité', 'viver', 'melhor', 'experiênciaconheça', 'vantagens', 'banco', 'app', 'casa', 'câmbiovai', 'viajar', 'exterior', 'app', 'banco', 'pode', 'consultar', 'taxa', 'câmbio', 'fazer', 'transferência', 'internacional', 'comprar', 'dólar', 'euro', 'espécie', 'retirar', 'agência', 'próxima', 'cartão', 'virtualo', 'cartão', 'virtual', 'perfeito', 'pagar', 'compras', 'recorrentes', 'forma', 'segura', 'assinaturas', 'streaming', 'academia', 'compras', 'eventuais', 'usar', 'cartão', 'virtual', 'temporário', 'expira', 'após', 'uso', 'utilize', 'carteira', 'digitalfaça', 'pagamentos', 'aproximação', 'usando', 'celular', 'relógio', 'pulseira', 'cadastrando', 'cartão', 'carteira', 'digital', 'cartão', 'black', 'mastercardjá', 'pensou', 'ter', 'cartão', 'crédito', 'flexível', 'adequa', 'gastos', 'confira', 'benefícios', 'exclusivos', 'acesso', 'gratuito', 'ilimitado', 'sala', 'vip', 'mastercard', 'guarulhos', 'cartão', 'pontos', 'acumule', '3', 'pontos', 'cada', 'dólar', 'compras', 'internacionais', '2', 'pontos', 'cada', 'dólar', 'compras', 'nacionais', 'cartão', 'crédito', 'black', 'pontos', 'expiram', 'troque', 'produtos', 'cashback', 'experiências', 'iupp', 'aproveite', 'todos', 'benefícios', 'exclusivos', 'oferecidos', 'mastercard®', 'black', 'mastercard', 'black™', 'concierge', 'masterseguro', 'mastercard', 'surpreenda', 'outros', 'investimentosainda', 'procurando', 'onde', 'investir', 'conte', 'assessoria', 'especializada', 'ter', 'melhor', 'recomendação', 'investimentos', 'acordo', 'perfil', 'nível', 'aceitável', 'riscono', 'app', 'investidor', 'conta', 'seguintes', 'investimentos', 'fundos', 'investem', 'criptomoeda', 'etfs', 'tesouro', 'direto', 'fundos', 'permitem', 'investimentos', 'renda', 'fixa', 'renda', 'variável', 'fundos', 'multimercado', 'cambiais', 'fundos', 'imobiliários', 'lci', 'agronegócio', 'lca', 'previdência', 'privada', 'ações', 'empresas', 'bolsa', 'valores', 'cdb', 'renda', 'fixa', 'coe', 'renda', 'fixa', 'renda', 'variável', 'investir', 'poupançaaproveite', 'anuidade', 'zero', 'cartão', 'crédito', 'investimentos', 'partir', 'r50', 'mil', 'qualquer', 'ativo', 'banco', 'opções', 'créditotenha', 'crédito', 'precisar', 'inclusive', 'crédito', 'imobiliário', 'basta', 'escolher', 'valor', 'empréstimo', 'pessoal', 'ter', 'liberação', 'imediata', 'contaeste', 'app', 'exclusivo', 'clientes', 'personnalité', 'deseja', 'abrir', 'conta', 'corrente', 'ter', 'acesso', 'soluções', 'investimentos', 'acesse', 'site', 'itaú', 'abreconta', 'httpsfeitoparavcitauabreconta', 'faça', 'abertura', 'conta', 'onlinee', 'abrir', 'conta', 'personnalité', '12', 'meses', 'isenção', 'tarifa', 'conta', 'anuidade', 'cartão', 'crédito', 'além', '10', 'dias', 'juros', 'cheque', 'especial', 'aproveite', 'diversas', 'opções', 'investimentos', 'taxa', 'zero', 'renda', 'fixa', 'ações', 'bolsa', 'valores', 'fiis', 'fundos', 'imobiliários', 'tesouro', 'direto', 'previdência', 'lembrando', 'prateleira', 'aberta', 'acesse', 'produtos', 'outras', 'instituiçõesbaixe', 'app', 'viva', 'experiência', 'personnalitépara', 'empréstimo', 'pessoal', 'dinheiro', 'cai', 'hora', 'após', 'contratação', 'casos', 'crédito', 'préaprovado', 'banco', 'itaú']"
6,com.itau.empresas,"['chega', 'pagar', 'mensalidade', 'conta', 'corrente', 'pj', 'pode', 'zerar', 'mensalidade', 'conta', 'plano', 'serviços', 'plano', 'adapt', 'conta', 'simples', 'quanto', 'usa', 'economiza', 'investimentos', 'vendas', 'maquininha', 'rede', 'itaú', 'recebimentos', 'boletos', 'pagamentos', 'salários', 'funcionários', 'podem', 'ajudar', 'ter', 'mensalidade', 'zeradabaixe', 'app', 'abra', 'conta', 'escolha', 'plano', 'adapt', 'plano', 'serviços', 'conta', 'pj', 'possibilita', 'mensalidade', 'zero', 'cliente', 'itaú', 'empresas', 'acesse', 'app', 'siga', 'rota', 'plano', 'adapt', 'conheça', 'contrateno', 'itaú', 'empresas', 'encontra', 'conta', 'empresarial', 'completa', 'ter', 'tranquilidade', 'empresa', 'mês', 'todo', 'baixe', 'app', 'conheça', 'soluções', 'crédito', 'empresarial', 'consórcio', 'empresas', 'cartão', 'empresarial', 'investimentos', 'empresas', 'conta', 'pj', 'outrosaqui', 'apoiamos', 'negócio', 'soluções', 'adéquam', 'necessidade', 'empresa', 'abra', 'conta', 'peça', 'cartão', 'crédito', 'empresarial', 'primeira', 'anuidade', 'grátis', 'parcele', 'compras', '24x', 'venha', 'fazer', 'parte', 'banco', 'feito', 'onde', 'precisarconfira', 'benefícios', 'fazer', 'gestão', 'financeira', 'negócios', 'app', 'banco', 'empresarial', 'conta', 'pjpara', 'abrir', 'conta', 'empresarial', '100', 'digital', 'todos', 'benefícios', 'exclusivos', 'banco', 'tudo', 'pode', 'oferecer', 'acessar', 'app', 'nele', 'encontra', 'todas', 'informações', 'fazer', 'gestão', 'financeira', 'empresa', 'banco', 'empresarial', 'completo', 'pensado', 'negócio', 'conta', 'pj', 'itaú', 'empresas', 'plano', 'serviços', 'conta', 'pjfacilite', 'gestão', 'empresa', 'economize', 'mensalidade', 'plano', 'conta', 'corrente', 'aluguel', 'maquininha', 'cartão', 'rede', 'através', 'planos', 'serviços', 'acompanha', 'utilização', 'serviços', 'plano', 'forma', 'simples', 'transparente', 'app', 'crédito', 'empresarialacelere', 'crescimento', 'empresa', 'condições', 'especiais', 'crédito', 'empresarial', 'itaú', 'cartão', 'empresarialabra', 'conta', 'empresarial', 'online', 'peça', 'cartão', 'empresarial', 'itaú', 'primeira', 'anuidade', 'grátis', 'exclusiva', 'pedidos', 'app', 'internet', 'pode', 'parcelar', 'compras', 'cartão', 'empresarial', '24x', 'controlar', 'tudo', 'aplicativo', 'consórcioescolha', 'melhor', 'plano', 'consórcio', 'invista', 'renovação', 'frota', 'nova', 'sede', 'empresa', 'itaú', 'empresas', 'liberdade', 'escolher', 'marca', 'modelo', 'veículo', 'imóvel', 'preferir', 'conte', 'prazos', 'estendidos', 'adequando', 'parcelas', 'fluxo', 'caixa', '192', 'meses', 'pagar', 'pixagora', 'empresa', 'conta', 'benefício', 'receber', 'via', 'pix', 'aqui', 'itaú', '5', 'dias', 'juros', 'cheque', 'especial', 'lis', 'receber', 'pix', 'itaú', 'gerar', 'boletosno', 'app', 'itaú', 'empresas', 'consegue', 'gerar', 'boletos', 'serviço', 'cobrança', 'itaú', 'empresa', 'pode', 'gerar', 'boletos', 'registrados', 'internet', 'aplicativo', 'forma', 'simples', 'segura', 'rápida', 'investimentos', 'empresasinvista', 'acordo', 'objetivos', 'empresa', 'consulte', 'agora', 'soluções', 'investimentos', 'empresas', 'farão', 'negócio', 'evoluiro', 'itaú', 'empresas', 'app', 'banco', 'empresarial', 'internet', 'banking', 'pois', 'facilita', 'gestão', 'negócio', 'ajuda', 'finanças', 'empresa', 'forma', 'acessível', 'inteligente', 'tornando', 'gestão', 'financeira', 'simples', 'venha', 'realizar', 'sonho', 'ser', 'microempreendedor', 'venha', 'banco', 'empresarial', 'venha', 'itaú', 'empresasitaú', 'empresas', 'preparamos', 'melhores', 'soluções', 'apoiar', 'negóciosujeito', 'análiseconsulte', 'condições']"
7,br.com.userede,"['precisando', 'ajuda', 'dúvidas', 'sobre', 'vendas', 'recebimentos', 'suporte', 'maquininha', 'conte', 'apoio', 'especialistas', 'através', 'atendimento', 'personalizado', 'acesse', 'aba', 'vendas', 'clique', 'botão', 'ajuda', 'fale', 'conosco', 'através', 'chatno', 'app', 'rede', 'pode', 'acompanhar', 'vendas', 'débito', 'crédito', 'vendas', 'voucher', 'cartão', 'benefícios', 'refeição', 'alimentação', 'recebimentos', 'recebimentos', 'futuros', 'forma', 'detalhada', 'confira', 'tudo', 'caiu', 'conta', 'ainda', 'irá', 'receber', 'ser', 'cliente', 'rede', 'ter', 'maquininha', 'cartão', 'soluções', 'seguras', 'vender', 'online', 'através', 'link', 'pagamento', 'ilimitado', 'segurança', 'tecnologia', 'essencial', 'negócio', 'baixe', 'app', 'solicite', 'oferta', 'maquininha', 'cartão', 'venha', 'pra', 'rede', 'soluções', 'itaúconheça', 'maisfeito', 'todo', 'negócioescolha', 'solução', 'ideal', 'aceitar', 'cartão', 'crédito', 'cartão', 'débito', 'vendas', 'voucher', 'pix', 'vender', 'parcelado', 'diversas', 'soluções', 'pagamentoantecipação', 'vendas', 'máquina', 'cartãovocê', 'pode', 'antecipar', 'pagamentos', 'vendas', 'realizadas', 'maquininha', 'cartão', 'receber', 'diacancelamento', 'vendastenha', 'controle', 'negócio', 'pode', 'cancelar', 'vendas', 'maquininha', 'sempre', 'precisarlink', 'pagamentovocê', 'pode', 'vender', 'online', 'forma', 'prática', 'segura', 'gere', 'link', 'pagamento', 'app', 'compartilhe', 'cliente', 'precisar', 'maquininha', 'cartão', 'sitepixcom', 'pix', 'qr', 'code', 'maquininha', 'cartão', 'cliente', 'itaú', 'podem', 'receber', 'pagamentos', 'valor', 'cai', 'conta', '10ssimulador', 'vendasfaça', 'simulação', 'vendas', 'débito', 'crédito', 'vista', 'crediário', 'crédito', 'jurosrelatório', 'vendas', 'recebimentosrelatórios', 'personalizados', 'gráficos', 'comparativos', 'filtros', 'período', 'bandeiras', 'cartão', 'modalidade', 'cartão', 'débito', 'cartão', 'crédito', 'vendas', 'voucher', 'etc', 'vendas', 'feitas', 'maquininha', 'cartão', 'veja', 'recebimentos', 'futuros', 'facilite', 'gestão', 'vendasconsulta', 'taxasconsulte', 'taxas', 'vendas', 'feitas', 'cartão', 'débito', 'cartão', 'crédito', 'demais', 'modalidades', 'maquininha', 'ajudam', 'conciliação', 'extrato', 'bancáriosolicitação', 'kit', 'sinalização', 'bobinacontrole', 'estoque', 'materiais', 'receber', 'pagamentos', 'problemas', 'solicite', 'kit', 'sinalização', 'boninas', 'maquininha', 'cartão', 'qualquer', 'momento', 'appajuda', 'direto', 'appoferecemos', 'suporte', 'direto', 'especialistas', 'através', 'chat', 'tudo', 'precisa', 'sobre', 'vendas', 'recebimentos', 'suporte', 'maquininharede', 'maquininha', 'cartão', 'aceita', 'pix', 'link', 'pagamento', 'vender', 'online', 'carteiras', 'digitais', 'pagamento', 'aproximação', '45', 'bandeiras', 'cartão', 'crédito', 'cartão', 'débito', 'vendas', 'voucher', 'ainda', 'antecipação', 'vendas', 'simulador', 'vendas', 'cancelamento', 'vendas', 'relatório', 'vendas', 'recebimentos', 'recebidos', 'receber', 'gestão', 'vendas', 'negócio', 'rede', 'tudoem', 'caso', 'solicitação', 'antecipação', 'vendas', 'necessário', 'antecipar', 'pagamentos', '14h', 'receber', 'dia', 'após', 'horário', 'receberá', 'pagamento', 'dia', 'seguinteconsulte', 'condições']"
